robot_number;x [mm];y [mm];geometry
14876;-11.598076237105701;-342.36193993270024;POINT (-11.598076237105701 -342.36193993270024)
14877;-11.598076237105701;-10.278950693971773;POINT (-11.598076237105701 -10.278950693971773)
14878;-11.598076237105701;321.80403854475674;POINT (-11.598076237105701 321.80403854475674)
14879;-11.598076211353302;-321.8039892387285;POINT (-11.598076211353302 -321.8039892387285)
14880;-11.598076211353302;10.278999999999996;POINT (-11.598076211353302 10.278999999999996)
14881;-11.598076211353302;342.3619892387285;POINT (-11.598076211353302 342.3619892387285)
14882;-9.86602542953682;-508.40343455206454;POINT (-9.86602542953682 -508.40343455206454)
14883;-9.86602542953682;-176.32044531333602;POINT (-9.86602542953682 -176.32044531333602)
14884;-9.86602542953682;155.76254392539246;POINT (-9.86602542953682 155.76254392539246)
14885;-9.86602542953682;487.8455331641209;POINT (-9.86602542953682 487.8455331641209)
14886;-9.866025403784434;-487.84548385809273;POINT (-9.866025403784434 -487.84548385809273)
14887;-9.866025403784434;-155.76249461936425;POINT (-9.866025403784434 -155.76249461936425)
14888;-9.866025403784434;176.32049461936424;POINT (-9.866025403784434 176.32049461936424)
14889;-9.866025403784434;508.40348385809284;POINT (-9.866025403784434 508.40348385809284)
14890;-9.300000041451037;-430.2516571854207;POINT (-9.300000041451037 -430.2516571854207)
14891;-9.300000041451037;-98.16866794669222;POINT (-9.300000041451037 -98.16866794669222)
14892;-9.300000041451037;233.91432129203628;POINT (-9.300000041451037 233.91432129203628)
14893;-9.300000041451037;565.9973105307648;POINT (-9.300000041451037 565.9973105307648)
14894;-9.30000004145103;-451.7276571854207;POINT (-9.30000004145103 -451.7276571854207)
14895;-9.30000004145103;-419.5136571854207;POINT (-9.30000004145103 -419.5136571854207)
14896;-9.30000004145103;-119.64466794669221;POINT (-9.30000004145103 -119.64466794669221)
14897;-9.30000004145103;-87.43066794669222;POINT (-9.30000004145103 -87.43066794669222)
14898;-9.30000004145103;212.43832129203628;POINT (-9.30000004145103 212.43832129203628)
14899;-9.30000004145103;244.65232129203628;POINT (-9.30000004145103 244.65232129203628)
14900;-9.30000004145103;544.5213105307648;POINT (-9.30000004145103 544.5213105307648)
14901;-9.30000004145103;576.7353105307649;POINT (-9.30000004145103 576.7353105307649)
14902;-9.300000041451023;-473.2036571854207;POINT (-9.300000041451023 -473.2036571854207)
14903;-9.300000041451023;-462.4656571854207;POINT (-9.300000041451023 -462.4656571854207)
14904;-9.300000041451023;-440.9896571854207;POINT (-9.300000041451023 -440.9896571854207)
14905;-9.300000041451023;-141.1206679466922;POINT (-9.300000041451023 -141.1206679466922)
14906;-9.300000041451023;-130.3826679466922;POINT (-9.300000041451023 -130.3826679466922)
14907;-9.300000041451023;-108.90666794669222;POINT (-9.300000041451023 -108.90666794669222)
14908;-9.300000041451023;190.96232129203628;POINT (-9.300000041451023 190.96232129203628)
14909;-9.300000041451023;201.70032129203628;POINT (-9.300000041451023 201.70032129203628)
14910;-9.300000041451023;223.17632129203628;POINT (-9.300000041451023 223.17632129203628)
14911;-9.300000041451023;523.0453105307648;POINT (-9.300000041451023 523.0453105307648)
14912;-9.300000041451023;533.7833105307649;POINT (-9.300000041451023 533.7833105307649)
14913;-9.300000041451023;555.2593105307649;POINT (-9.300000041451023 555.2593105307649)
14914;-9.300000025752395;-263.21019262301814;POINT (-9.300000025752395 -263.21019262301814)
14915;-9.300000025752395;68.87279661571033;POINT (-9.300000025752395 68.87279661571033)
14916;-9.300000025752395;400.95578585443883;POINT (-9.300000025752395 400.95578585443883)
14917;-9.300000025752388;-284.68619262301814;POINT (-9.300000025752388 -284.68619262301814)
14918;-9.300000025752388;-252.47219262301815;POINT (-9.300000025752388 -252.47219262301815)
14919;-9.300000025752388;47.396796615710336;POINT (-9.300000025752388 47.396796615710336)
14920;-9.300000025752388;79.61079661571033;POINT (-9.300000025752388 79.61079661571033)
14921;-9.300000025752388;379.47978585443883;POINT (-9.300000025752388 379.47978585443883)
14922;-9.300000025752388;411.69378585443883;POINT (-9.300000025752388 411.69378585443883)
14923;-9.30000002575238;-306.16219262301814;POINT (-9.30000002575238 -306.16219262301814)
14924;-9.30000002575238;-295.42419262301814;POINT (-9.30000002575238 -295.42419262301814)
14925;-9.30000002575238;-273.94819262301814;POINT (-9.30000002575238 -273.94819262301814)
14926;-9.30000002575238;25.920796615710344;POINT (-9.30000002575238 25.920796615710344)
14927;-9.30000002575238;36.658796615710344;POINT (-9.30000002575238 36.658796615710344)
14928;-9.30000002575238;58.13479661571033;POINT (-9.30000002575238 58.13479661571033)
14929;-9.30000002575238;358.00378585443883;POINT (-9.30000002575238 358.00378585443883)
14930;-9.30000002575238;368.74178585443883;POINT (-9.30000002575238 368.74178585443883)
14931;-9.30000002575238;390.21778585443883;POINT (-9.30000002575238 390.21778585443883)
14932;-9.3;-358.00373654841064;POINT (-9.3 -358.00373654841064)
14933;-9.3;-25.920747309682127;POINT (-9.3 -25.920747309682127)
14934;-9.3;306.16224192904633;POINT (-9.3 306.16224192904633)
14935;-9.299999999999994;-411.6937365484106;POINT (-9.299999999999994 -411.6937365484106)
14936;-9.299999999999994;-400.9557365484106;POINT (-9.299999999999994 -400.9557365484106)
14937;-9.299999999999994;-390.2177365484106;POINT (-9.299999999999994 -390.2177365484106)
14938;-9.299999999999994;-379.47973654841064;POINT (-9.299999999999994 -379.47973654841064)
14939;-9.299999999999994;-368.7417365484106;POINT (-9.299999999999994 -368.7417365484106)
14940;-9.299999999999994;-79.61074730968213;POINT (-9.299999999999994 -79.61074730968213)
14941;-9.299999999999994;-68.87274730968213;POINT (-9.299999999999994 -68.87274730968213)
14942;-9.299999999999994;-58.13474730968212;POINT (-9.299999999999994 -58.13474730968212)
14943;-9.299999999999994;-47.39674730968213;POINT (-9.299999999999994 -47.39674730968213)
14944;-9.299999999999994;-36.65874730968213;POINT (-9.299999999999994 -36.65874730968213)
14945;-9.299999999999994;252.47224192904636;POINT (-9.299999999999994 252.47224192904636)
14946;-9.299999999999994;263.2102419290464;POINT (-9.299999999999994 263.2102419290464)
14947;-9.299999999999994;273.9482419290464;POINT (-9.299999999999994 273.9482419290464)
14948;-9.299999999999994;284.68624192904633;POINT (-9.299999999999994 284.68624192904633)
14949;-9.299999999999994;295.4242419290464;POINT (-9.299999999999994 295.4242419290464)
14950;-9.299999984301358;-523.0452612247366;POINT (-9.299999984301358 -523.0452612247366)
14951;-9.299999984301358;-190.96227198600806;POINT (-9.299999984301358 -190.96227198600806)
14952;-9.299999984301358;141.12071725272042;POINT (-9.299999984301358 141.12071725272042)
14953;-9.299999984301358;473.2037064914489;POINT (-9.299999984301358 473.2037064914489)
14954;-9.299999984301351;-576.7352612247365;POINT (-9.299999984301351 -576.7352612247365)
14955;-9.299999984301351;-565.9972612247366;POINT (-9.299999984301351 -565.9972612247366)
14956;-9.299999984301351;-555.2592612247365;POINT (-9.299999984301351 -555.2592612247365)
14957;-9.299999984301351;-544.5212612247366;POINT (-9.299999984301351 -544.5212612247366)
14958;-9.299999984301351;-533.7832612247365;POINT (-9.299999984301351 -533.7832612247365)
14959;-9.299999984301351;-244.65227198600806;POINT (-9.299999984301351 -244.65227198600806)
14960;-9.299999984301351;-233.91427198600806;POINT (-9.299999984301351 -233.91427198600806)
14961;-9.299999984301351;-223.17627198600806;POINT (-9.299999984301351 -223.17627198600806)
14962;-9.299999984301351;-212.43827198600806;POINT (-9.299999984301351 -212.43827198600806)
14963;-9.299999984301351;-201.70027198600806;POINT (-9.299999984301351 -201.70027198600806)
14964;-9.299999984301351;87.43071725272043;POINT (-9.299999984301351 87.43071725272043)
14965;-9.299999984301351;98.16871725272043;POINT (-9.299999984301351 98.16871725272043)
14966;-9.299999984301351;108.90671725272043;POINT (-9.299999984301351 108.90671725272043)
14967;-9.299999984301351;119.64471725272043;POINT (-9.299999984301351 119.64471725272043)
14968;-9.299999984301351;130.38271725272043;POINT (-9.299999984301351 130.38271725272043)
14969;-9.299999984301351;419.51370649144894;POINT (-9.299999984301351 419.51370649144894)
14970;-9.299999984301351;430.25170649144894;POINT (-9.299999984301351 430.25170649144894)
14971;-9.299999984301351;440.98970649144894;POINT (-9.299999984301351 440.98970649144894)
14972;-9.299999984301351;451.7277064914489;POINT (-9.299999984301351 451.7277064914489)
14973;-9.299999984301351;462.46570649144894;POINT (-9.299999984301351 462.46570649144894)
14974;-6.200000041451029;-467.8346571854207;POINT (-6.200000041451029 -467.8346571854207)
14975;-6.200000041451029;-457.0966571854207;POINT (-6.200000041451029 -457.0966571854207)
14976;-6.200000041451029;-435.6206571854207;POINT (-6.200000041451029 -435.6206571854207)
14977;-6.200000041451029;-135.7516679466922;POINT (-6.200000041451029 -135.7516679466922)
14978;-6.200000041451029;-125.01366794669221;POINT (-6.200000041451029 -125.01366794669221)
14979;-6.200000041451029;-103.53766794669222;POINT (-6.200000041451029 -103.53766794669222)
14980;-6.200000041451029;196.33132129203628;POINT (-6.200000041451029 196.33132129203628)
14981;-6.200000041451029;207.06932129203628;POINT (-6.200000041451029 207.06932129203628)
14982;-6.200000041451029;228.54532129203628;POINT (-6.200000041451029 228.54532129203628)
14983;-6.200000041451029;528.4143105307649;POINT (-6.200000041451029 528.4143105307649)
14984;-6.200000041451029;539.1523105307649;POINT (-6.200000041451029 539.1523105307649)
14985;-6.200000041451029;560.6283105307649;POINT (-6.200000041451029 560.6283105307649)
14986;-6.2000000414510215;-478.5726571854207;POINT (-6.2000000414510215 -478.5726571854207)
14987;-6.2000000414510215;-446.3586571854207;POINT (-6.2000000414510215 -446.3586571854207)
14988;-6.2000000414510215;-424.8826571854207;POINT (-6.2000000414510215 -424.8826571854207)
14989;-6.2000000414510215;-146.4896679466922;POINT (-6.2000000414510215 -146.4896679466922)
14990;-6.2000000414510215;-114.27566794669222;POINT (-6.2000000414510215 -114.27566794669222)
14991;-6.2000000414510215;-92.79966794669222;POINT (-6.2000000414510215 -92.79966794669222)
14992;-6.2000000414510215;185.59332129203628;POINT (-6.2000000414510215 185.59332129203628)
14993;-6.2000000414510215;217.80732129203628;POINT (-6.2000000414510215 217.80732129203628)
14994;-6.2000000414510215;239.28332129203628;POINT (-6.2000000414510215 239.28332129203628)
14995;-6.2000000414510215;517.6763105307649;POINT (-6.2000000414510215 517.6763105307649)
14996;-6.2000000414510215;549.8903105307649;POINT (-6.2000000414510215 549.8903105307649)
14997;-6.2000000414510215;571.3663105307648;POINT (-6.2000000414510215 571.3663105307648)
14998;-6.200000025752385;-300.7931926230182;POINT (-6.200000025752385 -300.7931926230182)
14999;-6.200000025752385;-290.0551926230181;POINT (-6.200000025752385 -290.0551926230181)
15000;-6.200000025752385;-268.5791926230182;POINT (-6.200000025752385 -268.5791926230182)
15001;-6.200000025752385;31.289796615710344;POINT (-6.200000025752385 31.289796615710344)
15002;-6.200000025752385;42.02779661571034;POINT (-6.200000025752385 42.02779661571034)
15003;-6.200000025752385;63.50379661571033;POINT (-6.200000025752385 63.50379661571033)
15004;-6.200000025752385;363.3727858544388;POINT (-6.200000025752385 363.3727858544388)
15005;-6.200000025752385;374.11078585443886;POINT (-6.200000025752385 374.11078585443886)
15006;-6.200000025752385;395.5867858544388;POINT (-6.200000025752385 395.5867858544388)
15007;-6.200000025752378;-311.5311926230181;POINT (-6.200000025752378 -311.5311926230181)
15008;-6.200000025752378;-279.3171926230182;POINT (-6.200000025752378 -279.3171926230182)
15009;-6.200000025752378;-257.8411926230182;POINT (-6.200000025752378 -257.8411926230182)
15010;-6.200000025752378;20.551796615710344;POINT (-6.200000025752378 20.551796615710344)
15011;-6.200000025752378;52.76579661571033;POINT (-6.200000025752378 52.76579661571033)
15012;-6.200000025752378;74.24179661571033;POINT (-6.200000025752378 74.24179661571033)
15013;-6.200000025752378;352.63478585443886;POINT (-6.200000025752378 352.63478585443886)
15014;-6.200000025752378;384.8487858544388;POINT (-6.200000025752378 384.8487858544388)
15015;-6.200000025752378;406.3247858544388;POINT (-6.200000025752378 406.3247858544388)
15016;-6.199999999999999;-406.3247365484106;POINT (-6.199999999999999 -406.3247365484106)
15017;-6.199999999999999;-395.5867365484106;POINT (-6.199999999999999 -395.5867365484106)
15018;-6.199999999999999;-384.8487365484106;POINT (-6.199999999999999 -384.8487365484106)
15019;-6.199999999999999;-352.6347365484106;POINT (-6.199999999999999 -352.6347365484106)
15020;-6.199999999999999;-74.24174730968213;POINT (-6.199999999999999 -74.24174730968213)
15021;-6.199999999999999;-63.50374730968212;POINT (-6.199999999999999 -63.50374730968212)
15022;-6.199999999999999;-52.76574730968212;POINT (-6.199999999999999 -52.76574730968212)
15023;-6.199999999999999;-20.551747309682128;POINT (-6.199999999999999 -20.551747309682128)
15024;-6.199999999999999;257.84124192904636;POINT (-6.199999999999999 257.84124192904636)
15025;-6.199999999999999;268.57924192904636;POINT (-6.199999999999999 268.57924192904636)
15026;-6.199999999999999;279.31724192904636;POINT (-6.199999999999999 279.31724192904636)
15027;-6.199999999999999;311.53124192904636;POINT (-6.199999999999999 311.53124192904636)
15028;-6.199999999999992;-374.1107365484106;POINT (-6.199999999999992 -374.1107365484106)
15029;-6.199999999999992;-363.3727365484106;POINT (-6.199999999999992 -363.3727365484106)
15030;-6.199999999999992;-42.02774730968213;POINT (-6.199999999999992 -42.02774730968213)
15031;-6.199999999999992;-31.289747309682127;POINT (-6.199999999999992 -31.289747309682127)
15032;-6.199999999999992;290.05524192904636;POINT (-6.199999999999992 290.05524192904636)
15033;-6.199999999999992;300.79324192904636;POINT (-6.199999999999992 300.79324192904636)
15034;-6.199999984301356;-571.3662612247365;POINT (-6.199999984301356 -571.3662612247365)
15035;-6.199999984301356;-560.6282612247365;POINT (-6.199999984301356 -560.6282612247365)
15036;-6.199999984301356;-549.8902612247365;POINT (-6.199999984301356 -549.8902612247365)
15037;-6.199999984301356;-517.6762612247365;POINT (-6.199999984301356 -517.6762612247365)
15038;-6.199999984301356;-239.28327198600806;POINT (-6.199999984301356 -239.28327198600806)
15039;-6.199999984301356;-228.54527198600806;POINT (-6.199999984301356 -228.54527198600806)
15040;-6.199999984301356;-217.80727198600806;POINT (-6.199999984301356 -217.80727198600806)
15041;-6.199999984301356;-185.59327198600806;POINT (-6.199999984301356 -185.59327198600806)
15042;-6.199999984301356;92.79971725272043;POINT (-6.199999984301356 92.79971725272043)
15043;-6.199999984301356;103.53771725272043;POINT (-6.199999984301356 103.53771725272043)
15044;-6.199999984301356;114.27571725272043;POINT (-6.199999984301356 114.27571725272043)
15045;-6.199999984301356;146.48971725272042;POINT (-6.199999984301356 146.48971725272042)
15046;-6.199999984301356;424.8827064914489;POINT (-6.199999984301356 424.8827064914489)
15047;-6.199999984301356;435.6207064914489;POINT (-6.199999984301356 435.6207064914489)
15048;-6.199999984301356;446.3587064914489;POINT (-6.199999984301356 446.3587064914489)
